OCPM #,Make/Miss,SR Create TS,SR Close TS,Cust Contact TS,Close and Create Diff
409SC38,Make,2020-01-06 12:00:00,2020-01-08 08:40:00,2020-01-06 12:05:00,1 days 20:40:00.000000000
409SM5T,Make,2020-01-07 11:44:00,2020-01-08 14:45:00,2020-01-08 08:34:00,1 days 03:01:00.000000000
409SM7J,Make,2020-01-07 12:50:00,2020-01-08 10:49:00,2020-01-07 12:51:00,0 days 21:59:00.000000000
409SBMJ,Make,2020-01-06 11:11:00,2020-01-08 15:55:00,2020-01-07 12:08:00,2 days 04:44:00.000000000
409S92C,Make,2020-01-06 09:44:00,2020-01-08 12:08:00,2020-01-07 11:26:00,2 days 02:24:00.000000000
409S2WS,Make,2020-01-03 10:45:00,2020-01-08 13:51:00,2020-01-03 10:50:00,5 days 03:06:00.000000000
409RWTZ,Miss,2020-01-02 20:20:00,2020-01-08 11:26:00,2020-01-02 20:21:00,5 days 15:06:00.000000000
409S2VG,Make,2020-01-03 11:41:00,2020-01-08 12:10:00,2020-01-03 11:46:00,5 days 00:29:00.000000000
409S4Z8,Make,2020-01-03 16:05:00,2020-01-08 11:54:00,2020-01-03 16:06:00,4 days 19:49:00.000000000
409SLRH,Make,2020-01-07 11:01:00,2020-01-08 15:43:00,2020-01-07 11:02:00,1 days 04:42:00.000000000
409SJKN,Make,2020-01-07 08:56:00,2020-01-08 12:18:00,2020-01-07 08:57:00,1 days 03:22:00.000000000
BNBDVGR,Make,2020-01-07 12:50:00,2020-01-08 13:04:00,2020-01-07 12:22:00,1 days 00:14:00.000000000
409SLDH,Make,2020-01-07 11:23:00,2020-01-08 12:20:00,2020-01-07 15:36:00,1 days 00:57:00.000000000
409SD48,Make,2020-01-06 15:03:00,2020-01-08 12:09:00,2020-01-08 07:43:00,1 days 21:06:00.000000000
409RRS3,Miss,2020-01-02 08:31:00,2020-01-08 11:49:00,2020-01-03 09:19:00,6 days 03:18:00.000000000
409SBLR,Make,2020-01-06 12:06:00,2020-01-08 15:00:00,2020-01-06 16:45:00,2 days 02:54:00.000000000
409RZS3,Make,2020-01-03 09:15:00,2020-01-07 15:04:00,2020-01-07 11:16:00,4 days 05:49:00.000000000
409RVNC,Make,2020-01-02 13:51:00,2020-01-07 17:06:00,2020-01-03 12:09:00,5 days 03:15:00.000000000
409S3WB,Make,2020-01-03 14:25:00,2020-01-07 15:26:00,2020-01-05 21:52:00,4 days 01:01:00.000000000
409S8PB,Make,2020-01-06 09:10:00,2020-01-07 12:07:00,2020-01-07 10:49:00,1 days 02:57:00.000000000
409S373,Make,2020-01-03 09:26:00,2020-01-07 14:45:00,2020-01-03 09:27:00,4 days 05:19:00.000000000
409S22J,Make,2020-01-03 09:47:00,2020-01-07 12:55:00,2020-01-03 15:43:00,4 days 03:08:00.000000000
409RZW5,Make,2020-01-03 09:31:00,2020-01-07 16:21:00,2020-01-03 09:32:00,4 days 06:50:00.000000000
BNBFZFJ,Make,2020-01-02 08:37:00,2020-01-07 10:26:00,,5 days 01:49:00.000000000
409SB9B,Make,2020-01-06 10:35:00,2020-01-07 13:37:00,2020-01-06 10:35:00,1 days 03:02:00.000000000
409S9HF,Make,2020-01-06 10:26:00,2020-01-07 15:26:00,2020-01-06 10:27:00,1 days 05:00:00.000000000
409SBJ5,Make,2020-01-06 11:56:00,2020-01-07 11:55:00,2020-01-06 13:15:00,0 days 23:59:00.000000000
409S8LJ,Make,2020-01-06 08:59:00,2020-01-07 11:39:00,2020-01-07 08:50:00,1 days 02:40:00.000000000
409RTYV,Make,2020-01-02 13:06:00,2020-01-07 09:56:00,2020-01-02 16:03:00,4 days 20:50:00.000000000
409S4DS,Make,2020-01-03 12:44:00,2020-01-06 22:34:00,2020-01-03 14:37:00,3 days 09:50:00.000000000
409S3QH,Make,2020-01-03 13:58:00,2020-01-06 11:19:00,2020-01-06 10:33:00,2 days 21:21:00.000000000
409S29Z,Make,2020-01-03 10:18:00,2020-01-06 13:07:00,2020-01-06 11:57:00,3 days 02:49:00.000000000
409RV3C,Make,2020-01-02 13:23:00,2020-01-06 13:59:00,,4 days 00:36:00.000000000
409S3NH,Make,2020-01-03 13:47:00,2020-01-06 17:30:00,,3 days 03:43:00.000000000
409RRY7,Make,2020-01-02 07:50:00,2020-01-06 10:08:00,2020-01-02 08:50:00,4 days 02:18:00.000000000
409S22G,Make,2020-01-03 08:44:00,2020-01-06 10:49:00,2020-01-03 09:51:00,3 days 02:05:00.000000000
409S4KL,Make,2020-01-03 15:18:00,2020-01-06 14:00:00,2020-01-03 15:25:00,2 days 22:42:00.000000000
409RVJ7,Make,2020-01-02 13:29:00,2020-01-06 20:25:00,,4 days 06:56:00.000000000
409S355,Make,2020-01-03 12:14:00,2020-01-06 16:09:00,2020-01-03 12:15:00,3 days 03:55:00.000000000
409RWT5,Make,2020-01-02 17:56:00,2020-01-06 11:40:00,2020-01-03 11:43:00,3 days 17:44:00.000000000
409S4K7,Make,2020-01-03 14:14:00,2020-01-06 14:58:00,2020-01-03 15:30:00,3 days 00:44:00.000000000
BNBFTZH,Make,2020-01-02 13:37:00,2020-01-03 11:37:00,2020-01-02 14:55:00,0 days 22:00:00.000000000
409RWFC,Make,2020-01-02 16:04:00,2020-01-03 12:11:00,2020-01-02 16:05:00,0 days 20:07:00.000000000
409RW6Z,Make,2020-01-02 14:17:00,2020-01-03 22:04:00,2020-01-02 14:18:00,1 days 07:47:00.000000000
409S4N7,Make,2020-01-03 13:41:00,2020-01-03 13:46:00,2020-01-03 13:42:00,0 days 00:05:00.000000000
409RWHF,Make,2020-01-02 16:22:00,2020-01-02 16:41:00,2020-01-02 16:23:00,0 days 00:19:00.000000000
409RT8C,Make,2020-01-02 11:28:00,2020-01-02 11:31:00,,0 days 00:03:00.000000000
409RT3B,Make,2020-01-02 08:08:00,2020-01-03 14:44:00,2020-01-02 08:09:00,1 days 06:36:00.000000000
409RPTZ,Make,2020-01-01 10:15:00,2020-01-03 13:08:00,2020-01-01 10:16:00,2 days 02:53:00.000000000
409RWQ9,Make,2020-01-02 15:50:00,2020-01-06 15:36:00,2020-01-06 10:46:00,3 days 23:46:00.000000000
409RS6Q,Make,2020-01-02 09:25:00,2020-01-06 21:21:00,2020-01-02 09:26:00,4 days 11:56:00.000000000
409S2WC,Make,2020-01-03 10:42:00,2020-01-07 11:04:00,2020-01-03 10:43:00,4 days 00:22:00.000000000
409SD8B,Make,2020-01-06 15:23:00,2020-01-07 14:51:00,2020-01-06 15:28:00,0 days 23:28:00.000000000
409SD25,Make,2020-01-06 13:53:00,2020-01-07 13:40:00,2020-01-06 13:55:00,0 days 23:47:00.000000000
409S4P5,Make,2020-01-03 15:46:00,2020-01-07 11:05:00,2020-01-06 08:00:00,3 days 19:19:00.000000000
409S4JN,Make,2020-01-03 13:09:00,2020-01-07 12:27:00,2020-01-03 16:29:00,3 days 23:18:00.000000000
409S9WF,Make,2020-01-06 11:00:00,2020-01-07 12:30:00,2020-01-07 10:25:00,1 days 01:30:00.000000000
409SC3F,Make,2020-01-06 12:58:00,2020-01-08 17:25:00,2020-01-07 11:16:00,2 days 04:27:00.000000000
409SLFT,Make,2020-01-07 11:29:00,2020-01-08 16:33:00,2020-01-07 11:30:00,1 days 05:04:00.000000000
409SCZ6,Make,2020-01-06 14:48:00,2020-01-08 14:43:00,2020-01-06 14:49:00,1 days 23:55:00.000000000
409SDCT,Make,2020-01-06 15:37:00,2020-01-08 14:30:00,2020-01-06 15:50:00,1 days 22:53:00.000000000
409SFBR,Make,2020-01-06 18:41:00,2020-01-08 13:20:00,2020-01-06 18:50:00,1 days 18:39:00.000000000
409RWWV,Miss,2020-01-02 18:55:00,2020-01-08 12:24:00,2020-01-08 10:34:00,5 days 17:29:00.000000000
409RSP2,Miss,2020-01-02 10:27:00,2020-01-08 10:34:00,2020-01-02 10:28:00,6 days 00:07:00.000000000
409SM73,Make,2020-01-07 10:45:00,2020-01-08 09:39:00,2020-01-08 08:44:00,0 days 22:54:00.000000000
409SLDZ,Make,2020-01-07 11:25:00,2020-01-08 15:55:00,2020-01-08 05:49:00,1 days 04:30:00.000000000
409RRK4,Miss,2020-01-02 07:46:00,2020-01-08 14:19:00,2020-01-02 15:18:00,6 days 06:33:00.000000000
409T7YM,Make,2020-01-09 15:15:00,2020-01-13 14:11:00,2020-01-10 11:46:00,3 days 22:56:00.000000000
409T78K,Make,2020-01-09 12:43:00,2020-01-13 15:28:00,2020-01-10 08:00:00,4 days 02:45:00.000000000
409SV4V,Make,2020-01-08 11:15:00,2020-01-13 10:54:00,2020-01-08 12:57:00,4 days 23:39:00.000000000
409T4RM,Make,2020-01-09 08:24:00,2020-01-13 14:30:00,2020-01-09 09:04:00,4 days 06:06:00.000000000
409SCS6,Miss,2020-01-06 14:27:00,2020-01-13 13:09:00,2020-01-06 16:26:00,6 days 22:42:00.000000000
409T5ZS,Make,2020-01-09 10:22:00,2020-01-13 13:31:00,2020-01-09 15:52:00,4 days 03:09:00.000000000
409SW5D,Make,2020-01-08 10:05:00,2020-01-13 12:29:00,2020-01-08 10:15:00,5 days 02:24:00.000000000
409RTML,Miss,2020-01-02 11:20:00,2020-01-13 16:04:00,2020-01-02 11:21:00,11 days 04:44:00.000000000
409T5KB,Make,2020-01-09 09:36:00,2020-01-13 11:50:00,2020-01-10 10:50:00,4 days 02:14:00.000000000
409T7DG,Make,2020-01-09 14:03:00,2020-01-13 10:55:00,2020-01-09 14:06:00,3 days 20:52:00.000000000
409SW8V,Make,2020-01-08 12:26:00,2020-01-13 09:37:00,,4 days 21:11:00.000000000
409TG99,Make,2020-01-10 14:16:00,2020-01-13 16:11:00,2020-01-10 14:20:00,3 days 01:55:00.000000000
409SDPK,Miss,2020-01-06 16:23:00,2020-01-13 14:38:00,2020-01-06 16:34:00,6 days 22:15:00.000000000
409TS63,Make,2020-01-13 15:24:00,2020-01-13 15:27:00,2020-01-13 15:24:00,0 days 00:03:00.000000000
409SW5Q,Make,2020-01-08 10:06:00,2020-01-11 11:22:00,2020-01-10 07:13:00,3 days 01:16:00.000000000
409S872,Make,2020-01-06 08:06:00,2020-01-11 02:03:00,2020-01-06 08:07:00,4 days 17:57:00.000000000
409SDS5,Make,2020-01-06 14:31:00,2020-01-11 19:18:00,,5 days 04:47:00.000000000
BNBDWKM,Make,2020-01-07 10:55:00,2020-01-11 21:15:00,,4 days 10:20:00.000000000
409SJV5,Make,2020-01-07 09:23:00,2020-01-11 21:21:00,,4 days 11:58:00.000000000
409SD6Z,Make,2020-01-06 14:15:00,2020-01-10 15:37:00,2020-01-08 15:55:00,4 days 01:22:00.000000000
409T6HD,Make,2020-01-09 12:04:00,2020-01-10 12:24:00,2020-01-10 09:06:00,1 days 00:20:00.000000000
409SD88,Make,2020-01-06 14:21:00,2020-01-10 17:22:00,2020-01-07 08:26:00,4 days 03:01:00.000000000
409S2TW,Miss,2020-01-03 11:38:00,2020-01-10 11:53:00,2020-01-03 11:39:00,7 days 00:15:00.000000000
409SVJC,Make,2020-01-08 11:53:00,2020-01-10 14:01:00,2020-01-08 11:53:00,2 days 02:08:00.000000000
409S8D7,Make,2020-01-06 07:39:00,2020-01-10 20:06:00,2020-01-06 07:39:00,4 days 12:27:00.000000000
409T7DF,Make,2020-01-09 14:03:00,2020-01-10 12:32:00,2020-01-09 14:04:00,0 days 22:29:00.000000000
409T7TH,Make,2020-01-09 14:06:00,2020-01-10 12:24:00,2020-01-09 14:07:00,0 days 22:18:00.000000000
BNBFVMP,Miss,2020-01-02 12:32:00,2020-01-10 10:01:00,2020-01-02 13:12:00,7 days 21:29:00.000000000
409T5YN,Make,2020-01-09 11:15:00,2020-01-10 13:32:00,2020-01-10 08:56:00,1 days 02:17:00.000000000
409SC99,Make,2020-01-06 13:26:00,2020-01-10 21:26:00,2020-01-06 13:27:00,4 days 08:00:00.000000000
409S2JQ,Miss,2020-01-03 10:56:00,2020-01-10 10:05:00,2020-01-03 11:59:00,6 days 23:09:00.000000000
409SYFQ,Make,2020-01-08 15:41:00,2020-01-10 14:35:00,2020-01-08 15:43:00,1 days 22:54:00.000000000
409S8YK,Make,2020-01-06 10:46:00,2020-01-10 13:41:00,2020-01-06 10:46:00,4 days 02:55:00.000000000
409SWSJ,Make,2020-01-08 12:26:00,2020-01-10 12:23:00,2020-01-08 12:30:00,1 days 23:57:00.000000000
409SCGB,Make,2020-01-06 10:45:00,2020-01-10 18:24:00,,4 days 07:39:00.000000000
409SW46,Make,2020-01-08 12:58:00,2020-01-10 13:03:00,2020-01-09 14:50:00,2 days 00:05:00.000000000
409T6PQ,Make,2020-01-09 12:32:00,2020-01-10 12:49:00,2020-01-09 12:33:00,1 days 00:17:00.000000000
409S2MG,Miss,2020-01-03 11:06:00,2020-01-10 16:02:00,2020-01-03 14:27:00,7 days 04:56:00.000000000
409SWMJ,Make,2020-01-08 13:06:00,2020-01-10 14:05:00,2020-01-08 13:34:00,2 days 00:59:00.000000000
409S62W,Make,2020-01-05 14:27:00,2020-01-09 14:47:00,2020-01-08 17:47:00,4 days 00:20:00.000000000
409S9T2,Make,2020-01-06 08:52:00,2020-01-09 14:19:00,2020-01-06 18:34:00,3 days 05:27:00.000000000
409SF9L,Make,2020-01-06 17:20:00,2020-01-09 13:49:00,2020-01-07 09:35:00,2 days 20:29:00.000000000
409SDYS,Make,2020-01-06 16:53:00,2020-01-09 11:40:00,,2 days 18:47:00.000000000
409S9ZV,Make,2020-01-06 10:08:00,2020-01-09 12:39:00,2020-01-06 17:03:00,3 days 02:31:00.000000000
409S93D,Make,2020-01-06 08:53:00,2020-01-09 14:41:00,2020-01-06 08:59:00,3 days 05:48:00.000000000
409STPD,Make,2020-01-08 10:43:00,2020-01-09 09:06:00,2020-01-08 10:55:00,0 days 22:23:00.000000000
409SJSQ,Make,2020-01-07 09:19:00,2020-01-09 12:50:00,2020-01-07 09:21:00,2 days 03:31:00.000000000
409SSM2,Make,2020-01-08 08:27:00,2020-01-09 12:51:00,2020-01-08 08:29:00,1 days 04:24:00.000000000
409SDFG,Make,2020-01-06 12:46:00,2020-01-09 12:13:00,2020-01-07 11:40:00,2 days 23:27:00.000000000
409SWDC,Make,2020-01-08 12:36:00,2020-01-09 19:22:00,2020-01-08 12:42:00,1 days 06:46:00.000000000
409S2SS,Miss,2020-01-03 11:34:00,2020-01-09 21:01:00,2020-01-03 11:35:00,6 days 09:27:00.000000000
